Ground-Truth x (m),Ground-Truth y (m),Ground-Truth yaw (rad),Prediction x (m),Prediction y (m),Prediction yaw (rad),Time (s),Error (m)
-0.241094,3.70603E-05,0.000932193,0.102893,-0.0269627,0.00935315,5.15689,0.345148
-0.240508,3.76068E-05,0.000929958,0.102893,-0.0269627,0.00935315,5.16193,0.344564
-0.240616,3.75062E-05,0.000930371,0.102893,-0.0269627,0.00935315,5.16926,0.344672
-0.240826,3.73115E-05,0.000931171,0.102893,-0.0269627,0.00935315,5.17552,0.34488
-0.241027,0.000037124,0.00093194,0.102893,-0.0269627,0.00935315,5.18164,0.345081
-0.240742,3.73896E-05,0.000930853,0.102893,-0.0269627,0.00935315,5.18709,0.344797
-0.240506,3.76093E-05,0.000929952,0.102893,-0.0269627,0.00935315,5.19166,0.344562
-0.240574,3.75459E-05,0.000930213,0.103003,-0.0269776,0.00930852,5.19619,0.344739
-0.240821,3.73161E-05,0.000931157,0.103003,-0.0269776,0.00930852,5.20363,0.344985
-0.241027,3.71249E-05,0.000931942,0.103003,-0.0269776,0.00930852,5.20949,0.34519
-0.240529,3.75889E-05,0.000930042,0.103003,-0.0269776,0.00930852,5.21369,0.344694
-0.239897,0.000038176,0.000927632,0.103003,-0.0269776,0.00930852,5.21907,0.344065
-0.240301,3.78015E-05,0.000929176,0.103003,-0.0269776,0.00930852,5.22346,0.344467
-0.24069,3.74399E-05,0.000930664,0.103003,-0.0269776,0.00930852,5.22778,0.344855
-0.241122,3.70382E-05,0.000932316,0.103003,-0.0269776,0.00930852,5.23321,0.345285
-0.241365,3.68112E-05,0.000933247,0.103003,-0.0269776,0.00930852,5.23933,0.345528
-0.240798,0.000037341,0.000931079,0.103003,-0.0269776,0.00930852,5.24417,0.344962
-0.240253,3.78484E-05,0.000928998,0.103003,-0.0269776,0.00930852,5.24893,0.344419
-0.240639,3.74891E-05,0.000930478,0.103003,-0.0269776,0.00930852,5.25358,0.344804
-0.240977,3.71749E-05,0.000931769,0.103003,-0.0269776,0.00930852,5.25771,0.345141
-0.241319,3.68561E-05,0.000933078,0.103003,-0.0269776,0.00930852,5.26192,0.345482
-0.241518,3.66711E-05,0.000933837,0.103171,-0.0269946,0.0092938,5.26775,0.345848
-0.240916,3.72326E-05,0.000931537,0.103171,-0.0269946,0.0092938,5.27289,0.345248
-0.240246,3.78573E-05,0.000928972,0.103171,-0.0269946,0.0092938,5.27862,0.34458
-0.240325,3.77839E-05,0.000929275,0.103171,-0.0269946,0.0092938,5.28341,0.344659
-0.240394,3.77192E-05,0.000929541,0.103171,-0.0269946,0.0092938,5.2876,0.344728
-0.240468,3.76504E-05,0.000929824,0.103171,-0.0269946,0.0092938,5.29208,0.344802
-0.240724,0.000037413,0.000930803,0.103171,-0.0269946,0.0092938,5.29626,0.345056
-0.23978,3.82914E-05,0.000927187,0.103171,-0.0269946,0.0092938,5.30431,0.344116
-0.239278,3.87572E-05,0.000925263,0.103171,-0.0269946,0.0092938,5.30854,0.343616
-0.239333,0.000038706,0.000925475,0.103171,-0.0269946,0.0092938,5.31246,0.343671
-0.239407,0.000038637,0.000925762,0.103171,-0.0269946,0.0092938,5.3178,0.343745
-0.239469,3.85804E-05,0.000925997,0.103171,-0.0269946,0.0092938,5.32212,0.343806
-0.239617,3.84427E-05,0.000926568,0.103171,-0.0269946,0.0092938,5.32635,0.343954
-0.239798,0.000038275,0.000927263,0.103342,-0.0269888,0.00922022,5.33153,0.344303
-0.239016,3.90005E-05,0.000924256,0.103342,-0.0269888,0.00922022,5.33816,0.343523
-0.239088,3.89339E-05,0.000924534,0.103342,-0.0269888,0.00922022,5.34241,0.343595
-0.239169,3.88589E-05,0.000924846,0.103342,-0.0269888,0.00922022,5.34726,0.343676
-0.239381,3.86631E-05,0.000925662,0.103342,-0.0269888,0.00922022,5.35351,0.343887
-0.239519,0.000038535,0.000926195,0.103342,-0.0269888,0.00922022,5.35757,0.344025
-0.23967,3.83954E-05,0.000926776,0.103342,-0.0269888,0.00922022,5.36215,0.344175
-0.239256,3.87793E-05,0.000925181,0.103342,-0.0269888,0.00922022,5.37007,0.343762
-0.239369,3.86741E-05,0.00092562,0.103342,-0.0269888,0.00922022,5.3762,0.343876
-0.239641,3.84222E-05,0.000926672,0.103342,-0.0269888,0.00922022,5.38408,0.344147
-0.239856,3.82239E-05,0.0009275,0.103342,-0.0269888,0.00922022,5.39005,0.34436
-0.239589,3.84715E-05,0.000926468,0.103342,-0.0269888,0.00922022,5.39686,0.344094
-0.23975,3.83221E-05,0.00092709,0.103479,-0.0270007,0.00925412,5.40631,0.344393
-0.23998,3.81085E-05,0.000927982,0.103479,-0.0270007,0.00925412,5.41307,0.344623
-0.240287,3.78241E-05,0.000929168,0.103479,-0.0270007,0.00925412,5.42222,0.344928
-0.239546,0.000038512,0.000926302,0.103479,-0.0270007,0.00925412,5.42884,0.344191
-0.239696,0.000038373,0.000926882,0.103479,-0.0270007,0.00925412,5.43822,0.34434
-0.23996,3.81287E-05,0.000927903,0.103479,-0.0270007,0.00925412,5.44588,0.344603
-0.238986,3.90324E-05,0.000924134,0.103479,-0.0270007,0.00925412,5.45412,0.343632
-0.238059,3.98891E-05,0.000920545,0.103479,-0.0270007,0.00925412,5.46198,0.342709
-0.238194,3.97644E-05,0.000921069,0.103678,-0.0269779,0.0092769,5.47091,0.34304
-0.238443,3.95353E-05,0.000922032,0.103678,-0.0269779,0.0092769,5.478,0.343288
-0.23725,4.06356E-05,0.000917415,0.103678,-0.0269779,0.0092769,5.4883,0.342099
-0.237359,4.05355E-05,0.000917836,0.103678,-0.0269779,0.0092769,5.49568,0.342207
-0.237613,4.03026E-05,0.000918818,0.103678,-0.0269779,0.0092769,5.50351,0.34246
-0.23785,4.00845E-05,0.000919737,0.103678,-0.0269779,0.0092769,5.51085,0.342697
-0.237444,0.000040458,0.000918166,0.103678,-0.0269779,0.0092769,5.51884,0.342292
-0.237559,4.03521E-05,0.000918612,0.103678,-0.0269779,0.0092769,5.52537,0.342407
-0.237664,4.02557E-05,0.000919017,0.103927,-0.026955,0.00928527,5.53186,0.342759
-0.237913,4.00271E-05,0.000919978,0.103927,-0.026955,0.00928527,5.5387,0.343007
-0.237134,4.07434E-05,0.000916968,0.103927,-0.026955,0.00928527,5.54536,0.342231
-0.237245,0.000040642,0.000917395,0.103927,-0.026955,0.00928527,5.55277,0.342341
-0.237347,4.05486E-05,0.000917788,0.103927,-0.026955,0.00928527,5.55957,0.342442
-0.237575,4.03393E-05,0.00091867,0.103927,-0.026955,0.00928527,5.56684,0.34267
-0.236569,4.12638E-05,0.000914782,0.103927,-0.026955,0.00928527,5.57534,0.341667
-0.235694,4.20633E-05,0.000911405,0.103927,-0.026955,0.00928527,5.5834,0.340796
-0.235806,4.19619E-05,0.000911836,0.103927,-0.026955,0.00928527,5.58992,0.340907
-0.236041,4.17473E-05,0.000912747,0.103927,-0.026955,0.00928527,5.59665,0.341141
-0.235161,4.25507E-05,0.000909342,0.104163,-0.0269691,0.00925694,5.60414,0.3405
-0.23438,4.32606E-05,0.000906323,0.104163,-0.0269691,0.00925694,5.61093,0.339722
-0.234502,4.31501E-05,0.000906795,0.104163,-0.0269691,0.00925694,5.61886,0.339843
-0.234753,4.29225E-05,0.000907764,0.104163,-0.0269691,0.00925694,5.62582,0.340093
-0.234869,4.28176E-05,0.000908211,0.104163,-0.0269691,0.00925694,5.6337,0.340209
-0.234968,4.27274E-05,0.000908595,0.104163,-0.0269691,0.00925694,5.64025,0.340308
-0.235065,4.26392E-05,0.000908971,0.104163,-0.0269691,0.00925694,5.64675,0.340404
-0.235929,4.18536E-05,0.000912313,0.104163,-0.0269691,0.00925694,5.65528,0.341265
-0.236449,4.13794E-05,0.000914323,0.104163,-0.0269691,0.00925694,5.66039,0.341783
-0.235855,4.19229E-05,0.000912022,0.104163,-0.0269691,0.00925694,5.6662,0.341191
-0.235274,4.24528E-05,0.000909773,0.104383,-0.0270115,0.00921788,5.67151,0.340834
-0.235726,0.000042041,0.000911523,0.104383,-0.0270115,0.00921788,5.67658,0.341285
-0.236586,0.000041257,0.000914851,0.104383,-0.0270115,0.00921788,5.6852,0.342142
-0.237099,4.07878E-05,0.000916836,0.104383,-0.0270115,0.00921788,5.6903,0.342653
-0.236489,4.13476E-05,0.000914475,0.104383,-0.0270115,0.00921788,5.69561,0.342045
-0.235755,4.20188E-05,0.000911638,0.104383,-0.0270115,0.00921788,5.70205,0.341314
-0.235839,0.000041942,0.000911963,0.104383,-0.0270115,0.00921788,5.70746,0.341397
-0.236008,4.17883E-05,0.000912614,0.104383,-0.0270115,0.00921788,5.7126,0.341565
-0.236268,4.15507E-05,0.000913621,0.104383,-0.0270115,0.00921788,5.72056,0.341825
-0.235645,4.21202E-05,0.000911213,0.104383,-0.0270115,0.00921788,5.72585,0.341204
-0.235075,4.26396E-05,0.000909012,0.104383,-0.0270115,0.00921788,5.73079,0.340636
-0.235203,0.000042523,0.000909506,0.104546,-0.0269797,0.00930324,5.73838,0.340925
-0.235388,4.23547E-05,0.000910221,0.104546,-0.0269797,0.00930324,5.74398,0.34111
-0.235634,4.21306E-05,0.000911171,0.104546,-0.0269797,0.00930324,5.75131,0.341355
-0.235714,4.20573E-05,0.000911481,0.104546,-0.0269797,0.00930324,5.75671,0.341435
-0.235789,4.19892E-05,0.000911768,0.104546,-0.0269797,0.00930324,5.76179,0.341509
-0.235882,4.19047E-05,0.000912125,0.104546,-0.0269797,0.00930324,5.76811,0.341602
-0.236051,4.17509E-05,0.000912775,0.104546,-0.0269797,0.00930324,5.7732,0.34177
-0.236297,4.15258E-05,0.000913726,0.104546,-0.0269797,0.00930324,5.78061,0.342016
-0.235896,4.18923E-05,0.000912181,0.104546,-0.0269797,0.00930324,5.7871,0.341616
-0.235594,4.21678E-05,0.000911018,0.104546,-0.0269797,0.00930324,5.79192,0.341315
-0.235685,0.000042085,0.000911367,0.104546,-0.0269797,0.00930324,5.79711,0.341406
-0.235935,4.18566E-05,0.000912333,0.104719,-0.0269283,0.00928629,5.80436,0.341823
-0.236121,4.16875E-05,0.000913047,0.104719,-0.0269283,0.00928629,5.80972,0.342008
-0.235644,4.21225E-05,0.00091121,0.104719,-0.0269283,0.00928629,5.81578,0.341533
-0.235169,4.25553E-05,0.000909379,0.104719,-0.0269283,0.00928629,5.82115,0.34106
-0.235244,4.24873E-05,0.000909668,0.104719,-0.0269283,0.00928629,5.82606,0.341134
-0.235314,4.24241E-05,0.000909936,0.104719,-0.0269283,0.00928629,5.83072,0.341203
-0.235547,4.22117E-05,0.000910835,0.104719,-0.0269283,0.00928629,5.83717,0.341436
-0.234893,4.28071E-05,0.000908313,0.104719,-0.0269283,0.00928629,5.84284,0.340785
-0.234305,4.33412E-05,0.000906045,0.104719,-0.0269283,0.00928629,5.84785,0.340199
-0.234553,4.31165E-05,0.000907005,0.104719,-0.0269283,0.00928629,5.85405,0.340446
-0.234767,4.29226E-05,0.000907831,0.104719,-0.0269283,0.00928629,5.85939,0.340659
-0.23494,0.000042766,0.000908498,0.104719,-0.0269283,0.00928629,5.86433,0.340831
-0.235212,4.25182E-05,0.000909552,0.104928,-0.0269847,0.00918428,5.87214,0.341313
-0.23456,0.000043112,0.000907025,0.104928,-0.0269847,0.00918428,5.87786,0.340663
-0.234673,4.30095E-05,0.000907462,0.104928,-0.0269847,0.00918428,5.88552,0.340775
-0.234749,4.29404E-05,0.000907757,0.104928,-0.0269847,0.00918428,5.89079,0.340851
-0.235228,4.25055E-05,0.000909608,0.104928,-0.0269847,0.00918428,5.89573,0.341328
-0.23446,4.32038E-05,0.000906634,0.104928,-0.0269847,0.00918428,5.90239,0.340564
-0.233809,4.37945E-05,0.00090411,0.104928,-0.0269847,0.00918428,5.90802,0.339914
-0.233899,4.37126E-05,0.000904461,0.104928,-0.0269847,0.00918428,5.91346,0.340005
-0.234004,4.36177E-05,0.000904868,0.104928,-0.0269847,0.00918428,5.91979,0.340109
-0.234183,4.34562E-05,0.000905559,0.104928,-0.0269847,0.00918428,5.92498,0.340287
-0.234355,4.33002E-05,0.000906227,0.104928,-0.0269847,0.00918428,5.93003,0.340459
-0.23359,4.39935E-05,0.000903255,0.105061,-0.0270435,0.00921275,5.93732,0.339834
-0.234039,4.35882E-05,0.000905,0.105061,-0.0270435,0.00921275,5.9428,0.340281
-0.234484,4.31852E-05,0.000906731,0.105061,-0.0270435,0.00921275,5.94816,0.340725
-0.234683,4.30049E-05,0.000907504,0.105061,-0.0270435,0.00921275,5.95351,0.340923
-0.234844,4.28587E-05,0.00090813,0.105061,-0.0270435,0.00921275,5.95797,0.341083
-0.234332,4.33236E-05,0.000906141,0.105061,-0.0270435,0.00921275,5.96233,0.340573
-0.233585,4.40005E-05,0.000903238,0.105061,-0.0270435,0.00921275,5.96874,0.339829
-0.233657,0.000043935,0.00090352,0.105061,-0.0270435,0.00921275,5.97368,0.339901
-0.233749,4.38525E-05,0.000903874,0.105061,-0.0270435,0.00921275,5.97985,0.339992
-0.234253,4.33962E-05,0.000905837,0.105061,-0.0270435,0.00921275,5.98493,0.340495
-0.234694,4.29968E-05,0.000907551,0.105061,-0.0270435,0.00921275,5.98928,0.340934
-0.23423,4.34186E-05,0.000905745,0.105061,-0.0270435,0.00921275,5.99329,0.340471
-0.233748,4.38546E-05,0.000903874,0.105061,-0.0270435,0.00921275,5.99751,0.339992
-0.233983,4.36425E-05,0.000904785,0.105196,-0.0269921,0.00922237,6.00466,0.340356
-0.234133,4.35066E-05,0.000905368,0.105196,-0.0269921,0.00922237,6.0092,0.340506
-0.23427,4.33826E-05,0.0009059,0.105196,-0.0269921,0.00922237,6.01342,0.340642
-0.234446,4.32235E-05,0.000906583,0.105196,-0.0269921,0.00922237,6.01871,0.340817
-0.234183,0.000043462,0.000905561,0.105196,-0.0269921,0.00922237,6.02334,0.340555
-0.233934,4.36873E-05,0.000904594,0.105196,-0.0269921,0.00922237,6.02782,0.340307
-0.234014,4.36151E-05,0.000904904,0.105196,-0.0269921,0.00922237,6.03294,0.340387
-0.2341,4.35371E-05,0.000905238,0.105196,-0.0269921,0.00922237,6.03807,0.340472
-0.234267,0.000043386,0.000905887,0.105196,-0.0269921,0.00922237,6.04296,0.340639
-0.234429,4.32388E-05,0.000906519,0.105196,-0.0269921,0.00922237,6.04776,0.340801
-0.234199,4.34473E-05,0.000905625,0.105196,-0.0269921,0.00922237,6.05307,0.340571
-0.234027,4.36037E-05,0.000904954,0.105196,-0.0269921,0.00922237,6.05707,0.340399
-0.233822,4.37887E-05,0.00090416,0.105196,-0.0269921,0.00922237,6.06183,0.340196
-0.23392,4.37006E-05,0.000904538,0.105403,-0.0269134,0.00924673,6.06783,0.340494
-0.233304,4.42572E-05,0.000902149,0.105403,-0.0269134,0.00924673,6.07307,0.339881
-0.232717,4.47873E-05,0.000899867,0.105403,-0.0269134,0.00924673,6.07803,0.339296
-0.232191,4.52607E-05,0.000897824,0.105403,-0.0269134,0.00924673,6.08276,0.338771
-0.231621,4.57724E-05,0.000895611,0.105403,-0.0269134,0.00924673,6.08735,0.338204
-0.231092,4.62458E-05,0.000893558,0.105403,-0.0269134,0.00924673,6.09183,0.337677
-0.231427,4.59467E-05,0.000894856,0.105403,-0.0269134,0.00924673,6.09607,0.33801
-0.231921,0.000045504,0.000896773,0.105403,-0.0269134,0.00924673,6.10246,0.338503
-0.232408,4.50681E-05,0.000898663,0.105403,-0.0269134,0.00924673,6.10725,0.338988
-0.232821,4.46966E-05,0.000900269,0.105403,-0.0269134,0.00924673,6.11139,0.3394
-0.232544,0.000044946,0.000899193,0.105403,-0.0269134,0.00924673,6.11676,0.339124
-0.232298,4.51675E-05,0.000898236,0.105403,-0.0269134,0.00924673,6.12149,0.338878
-0.232363,4.51092E-05,0.000898488,0.105403,-0.0269134,0.00924673,6.12602,0.338943
-0.232436,4.50436E-05,0.000898772,0.105403,-0.0269134,0.00924673,6.13135,0.339016
-0.232665,4.48369E-05,0.000899666,0.105676,-0.0269626,0.00922398,6.13826,0.33952
-0.232467,4.50154E-05,0.000898895,0.105676,-0.0269626,0.00922398,6.1426,0.339322
-0.232249,4.52118E-05,0.000898046,0.105676,-0.0269626,0.00922398,6.14742,0.339105
-0.23236,4.51117E-05,0.000898479,0.105676,-0.0269626,0.00922398,6.15413,0.339216
-0.232437,4.50426E-05,0.000898777,0.105676,-0.0269626,0.00922398,6.15889,0.339292
-0.232618,4.48802E-05,0.000899479,0.105676,-0.0269626,0.00922398,6.16411,0.339472
-0.232907,4.46204E-05,0.000900602,0.105676,-0.0269626,0.00922398,6.17243,0.33976
-0.231985,4.54505E-05,0.000897022,0.105676,-0.0269626,0.00922398,6.18023,0.338842
-0.232108,4.53401E-05,0.000897499,0.105676,-0.0269626,0.00922398,6.18842,0.338965
-0.232296,4.51713E-05,0.00089823,0.105676,-0.0269626,0.00922398,6.19417,0.339152
-0.232608,4.48912E-05,0.000899441,0.105916,-0.0270259,0.00919589,6.20351,0.339706
-0.231808,4.56106E-05,0.000896336,0.105916,-0.0270259,0.00919589,6.2103,0.338909
-0.231929,4.55017E-05,0.000896808,0.105916,-0.0270259,0.00919589,6.21845,0.33903
-0.23216,4.52946E-05,0.000897705,0.105916,-0.0270259,0.00919589,6.22543,0.33926
-0.23105,4.62914E-05,0.000893398,0.105916,-0.0270259,0.00919589,6.23494,0.338154
-0.231181,0.000046174,0.000893906,0.105916,-0.0270259,0.00919589,6.24277,0.338285
-0.231332,4.60398E-05,0.000894487,0.105916,-0.0270259,0.00919589,6.25169,0.338434
-0.231579,4.58185E-05,0.000895446,0.105916,-0.0270259,0.00919589,6.25921,0.338681
-0.2304,4.68745E-05,0.00089088,0.106137,-0.0269787,0.00919749,6.26876,0.337723
-0.230505,4.67807E-05,0.000891287,0.106137,-0.0269787,0.00919749,6.27497,0.337827
-0.230625,4.66738E-05,0.000891751,0.106137,-0.0269787,0.00919749,6.28231,0.337947
-0.231423,4.59623E-05,0.00089483,0.106137,-0.0269787,0.00919749,6.28948,0.338742
-0.230502,4.67864E-05,0.000891264,0.106137,-0.0269787,0.00919749,6.2971,0.337824
-0.230596,4.67027E-05,0.000891629,0.106137,-0.0269787,0.00919749,6.30536,0.337918
-0.230663,4.66428E-05,0.00089189,0.106137,-0.0269787,0.00919749,6.31127,0.337985
-0.230708,4.66024E-05,0.000892066,0.106137,-0.0269787,0.00919749,6.3192,0.33803
-0.230197,4.70587E-05,0.000890065,0.106137,-0.0269787,0.00919749,6.32623,0.33752
-0.230547,4.67468E-05,0.00089144,0.106137,-0.0269787,0.00919749,6.33447,0.337869
-0.230879,4.64506E-05,0.000892743,0.106668,-0.0269647,0.00915365,6.34234,0.338727
-0.229593,0.000047599,0.000887576,0.106668,-0.0269647,0.00915365,6.35284,0.337445
-0.228691,4.83995E-05,0.000883952,0.106668,-0.0269647,0.00915365,6.36021,0.336547
-0.228709,4.83836E-05,0.000884028,0.106668,-0.0269647,0.00915365,6.36883,0.336565
-0.228577,4.85007E-05,0.000883428,0.106668,-0.0269647,0.00915365,6.37694,0.336433
-0.226122,5.06692E-05,0.000871489,0.106668,-0.0269647,0.00915365,6.38818,0.333987
-0.224704,5.19054E-05,0.000863979,0.106668,-0.0269647,0.00915365,6.39634,0.332574
-0.223106,5.32859E-05,0.000855293,0.115914,-0.0272277,0.0103234,6.40493,0.340247
-0.21959,5.62924E-05,0.000837327,0.115914,-0.0272277,0.0103234,6.41279,0.336746
-0.215391,0.000059809,0.000815862,0.115914,-0.0272277,0.0103234,6.42225,0.332562
-0.213102,6.16759E-05,0.000805649,0.115914,-0.0272277,0.0103234,6.42968,0.330283
-0.210181,6.40297E-05,0.000795015,0.115914,-0.0272277,0.0103234,6.43856,0.327373
-0.206164,6.72231E-05,0.000783857,0.115914,-0.0272277,0.0103234,6.44583,0.323373
-0.20152,7.08631E-05,0.000774547,0.115914,-0.0272277,0.0103234,6.45534,0.318749
-0.197316,7.41199E-05,0.000768656,0.115914,-0.0272277,0.0103234,6.4631,0.314562
-0.192471,7.78438E-05,0.000761869,0.15337,-0.025309,0.0158569,6.472,0.3471
-0.184058,8.42534E-05,0.000754061,0.15337,-0.025309,0.0158569,6.48458,0.338719
-0.177503,8.91959E-05,0.000749028,0.15337,-0.025309,0.0158569,6.49366,0.332191
-0.17211,9.32358E-05,0.000744886,0.15337,-0.025309,0.0158569,6.50099,0.32682
-0.165991,9.77938E-05,0.000740893,0.15337,-0.025309,0.0158569,6.50796,0.320727
-0.160843,0.000101608,0.000738032,0.15337,-0.025309,0.0158569,6.51475,0.315601
-0.154777,0.000106084,0.000734661,0.15337,-0.025309,0.0158569,6.52216,0.309563
-0.149958,0.000109625,0.000732388,0.15337,-0.025309,0.0158569,6.52821,0.304767
-0.142917,0.000114782,0.000730143,0.15337,-0.025309,0.0158569,6.53574,0.29776
-0.136654,0.000119355,0.000728146,0.20886,-0.0233782,0.0106073,6.5427,0.346453
-0.129257,0.000124741,0.000727031,0.20886,-0.0233782,0.0106073,6.55179,0.339076
-0.125124,0.000127745,0.000726954,0.20886,-0.0233782,0.0106073,6.55644,0.334956
-0.121396,0.000130455,0.000726886,0.20886,-0.0233782,0.0106073,6.56068,0.331239
-0.115556,0.000134701,0.000727072,0.20886,-0.0233782,0.0106073,6.5668,0.325417
-0.110265,0.000138548,0.000727241,0.20886,-0.0233782,0.0106073,6.57147,0.320143
-0.1055,0.000142013,0.000727635,0.20886,-0.0233782,0.0106073,6.57664,0.315393
-0.100988,0.000145296,0.000728008,0.20886,-0.0233782,0.0106073,6.58185,0.310896
-0.0940855,0.000150321,0.000729284,0.20886,-0.0233782,0.0106073,6.58878,0.304018
-0.0862894,0.000156007,0.000731646,0.20886,-0.0233782,0.0106073,6.59547,0.296251
-0.0771091,0.000162723,0.000735248,0.279869,-0.0253528,0.0106926,6.60459,0.358027
-0.0699648,0.000167976,0.000738051,0.279869,-0.0253528,0.0106926,6.61178,0.350904
-0.0607585,0.000174771,0.000742397,0.279869,-0.0253528,0.0106926,6.62064,0.341727
-0.0529054,0.000180601,0.000747877,0.279869,-0.0253528,0.0106926,6.62733,0.3339
-0.0437237,0.000187468,0.000755196,0.279869,-0.0253528,0.0106926,6.63628,0.324751
-0.0354476,0.000193718,0.000761776,0.279869,-0.0253528,0.0106926,6.64422,0.316505
-0.0245468,0.000202022,0.000770834,0.279869,-0.0253528,0.0106926,6.65365,0.305647
-0.0164194,0.000208287,0.000777588,0.279869,-0.0253528,0.0106926,6.66071,0.297554
-0.00685806,0.000215721,0.000786486,0.356294,-0.0247461,0.0140001,6.66991,0.364249
0.00423999,0.00022445,0.000797646,0.356294,-0.0247461,0.0140001,6.6806,0.353185
0.0136461,0.000231953,0.000807328,0.356294,-0.0247461,0.0140001,6.68904,0.34381
0.0200317,0.000237108,0.000813953,0.356294,-0.0247461,0.0140001,6.69519,0.337447
0.0291792,0.000244554,0.000823326,0.356294,-0.0247461,0.0140001,6.70421,0.328333
0.0384689,0.000252202,0.000832568,0.356294,-0.0247461,0.0140001,6.7129,0.319079
0.0478572,0.000260018,0.000841908,0.356294,-0.0247461,0.0140001,6.72153,0.309729
0.0539404,0.00026514,0.000847713,0.356294,-0.0247461,0.0140001,6.72761,0.303671
0.0634337,0.000273188,0.000856382,0.422651,-0.0212235,0.0176592,6.73764,0.360252
0.0738714,0.000282126,0.000865298,0.422651,-0.0212235,0.0176592,6.74721,0.349845
0.0826683,0.000289738,0.000872038,0.422651,-0.0212235,0.0176592,6.75623,0.341076
0.0895803,0.000295766,0.00087627,0.422651,-0.0212235,0.0176592,6.76363,0.334187
0.0997071,0.00030464,0.000889278,0.422651,-0.0212235,0.0176592,6.77329,0.324095
0.110698,0.000314414,0.000902514,0.422651,-0.0212235,0.0176592,6.78514,0.313144
0.116049,0.000319243,0.000908958,0.422651,-0.0212235,0.0176592,6.791,0.307814
0.121312,0.000324027,0.000915003,0.422651,-0.0212235,0.0176592,6.79695,0.302572
0.13013,0.000332096,0.000924778,0.484167,-0.0207928,0.0154837,6.80545,0.354965
0.136231,0.000337737,0.00093154,0.484167,-0.0207928,0.0154837,6.81139,0.34888
0.142176,0.000343276,0.000937959,0.484167,-0.0207928,0.0154837,6.81808,0.342951
0.146699,0.000347518,0.000942768,0.484167,-0.0207928,0.0154837,6.82318,0.338441
0.151178,0.00035174,0.000947529,0.484167,-0.0207928,0.0154837,6.82826,0.333976
0.158719,0.000358885,0.000955521,0.484167,-0.0207928,0.0154837,6.83559,0.326458
0.164306,0.000364224,0.000961443,0.484167,-0.0207928,0.0154837,6.84103,0.320888
0.169322,0.000369047,0.000966781,0.484167,-0.0207928,0.0154837,6.84661,0.315888
0.175381,0.000374904,0.00097353,0.484167,-0.0207928,0.0154837,6.85313,0.309851
0.17979,0.000379197,0.000978442,0.484167,-0.0207928,0.0154837,6.8579,0.305457
0.185052,0.000384345,0.000984638,0.484167,-0.0207928,0.0154837,6.86309,0.300214
